Median House Price,Median Income,Median Age,Total Rooms,Total Bedrooms,Population,Total Houses,Latitude,Longitude,Rate
160000,3.29,16,1680,341,880,327,38.3,-123,Cheap
141000,3.1,32,2830,627,1770,628,38.4,-123,Cheap
114000,1.67,28,1590,412,1360,424,38.4,-123,Cheap
129000,1.63,23,1570,414,1030,368,38.4,-123,Cheap
141000,1.44,17,1690,464,833,445,38.4,-123,Cheap
168000,2.09,16,4920,1210,2560,1090,38.4,-123,Cheap
325000,6.53,10,9770,1310,3740,1240,38.4,-123,Expensive
216000,4.37,17,5820,898,2610,887,38.4,-123,Expensive
196000,4.36,29,2550,448,1170,456,38.4,-123,Expensive
192000,3.59,18,2720,529,1150,520,38.4,-123,Expensive
343000,6.86,21,1060,150,400,154,38.4,-123,Expensive
344000,5.72,15,1850,280,786,282,38.4,-123,Expensive
196000,4.56,17,1800,304,750,298,38.4,-123,Expensive
203000,3.28,17,2010,400,895,403,38.4,-123,Expensive
208000,4.02,14,5320,1040,2230,950,38.4,-123,Expensive
334000,6.08,29,488,63,161,62,38.4,-123,Expensive
247000,3.4,15,2940,517,1180,501,38.5,-123,Expensive
260000,4.7,13,7730,1360,2540,1250,38.4,-123,Expensive
269000,3.94,10,3600,661,1130,639,38.4,-123,Expensive
201000,3.18,14,1670,390,505,348,38.4,-123,Expensive
217000,3.46,20,2790,546,785,512,38.4,-123,Expensive
385000,5.93,20,1150,211,478,183,38.4,-123,Expensive
221000,2.6,14,2360,631,1300,625,38.5,-123,Expensive
294000,4.44,26,2080,339,906,323,38.5,-123,Expensive
243000,2.92,24,2620,525,1030,510,38.5,-123,Expensive
172000,3.24,32,3770,741,1790,721,38.4,-123,Cheap
170000,2.91,29,2800,588,1350,562,38.4,-123,Cheap
191000,3.98,47,904,154,310,144,38.5,-123,Expensive
163000,4.01,36,1690,303,744,304,38.5,-123,Cheap
161000,2.72,40,1450,281,636,295,38.4,-123,Cheap
168000,3.55,35,1360,241,620,216,38.4,-123,Cheap
161000,3.45,36,1310,259,648,268,38.4,-123,Cheap
178000,3.28,45,883,202,401,194,38.4,-123,Cheap
183000,3.92,36,1940,337,711,318,38.5,-123,Expensive
193000,3.86,31,1810,315,691,280,38.4,-123,Expensive
165000,2.19,42,709,182,547,172,38.4,-123,Cheap
158000,3.29,35,1300,343,822,304,38.4,-123,Cheap
130000,2.23,52,1440,325,738,316,38.4,-123,Cheap
124000,1.5,38,1690,526,1070,529,38.4,-123,Cheap
138000,1.54,52,1060,281,627,273,38.4,-123,Cheap
258000,1.37,52,988,283,475,242,38.4,-123,Expensive
350000,1.7,27,966,251,462,230,38.4,-123,Expensive
165000,1.99,29,1710,415,990,394,38.5,-123,Cheap
157000,2.91,35,1450,309,795,308,38.5,-123,Cheap
176000,3.15,41,1740,373,780,357,38.5,-123,Cheap
169000,2.31,42,1570,376,844,369,38.5,-123,Cheap
159000,2.9,41,1970,482,965,458,38.5,-123,Cheap
167000,3.04,36,2180,516,1090,477,38.5,-123,Cheap
185000,2.97,39,2740,573,1220,569,38.5,-123,Expensive
222000,3.46,48,3120,561,1280,530,38.5,-123,Expensive
233000,1.13,26,2010,557,855,530,38.5,-123,Expensive
189000,2.18,52,2260,537,957,520,38.5,-123,Expensive
245000,5.34,15,1580,262,716,259,38.5,-123,Expensive
194000,2.47,16,3450,791,1570,731,38.5,-123,Expensive
203000,4.71,17,3200,527,1240,495,38.5,-123,Expensive
190000,3.06,19,1850,428,1130,433,38.5,-123,Expensive
141000,2.39,15,1810,406,718,403,38.5,-123,Cheap
213000,3.93,23,3220,603,1300,591,38.5,-123,Expensive
240000,5.04,29,2890,459,1010,441,38.5,-123,Expensive
276000,5,32,2970,504,1120,512,38.5,-123,Expensive
241000,4.17,39,2020,335,640,315,38.5,-123,Expensive
289000,6.03,23,2300,356,902,334,38.5,-123,Expensive
381000,7.3,19,4980,711,1930,625,38.5,-123,Expensive
331000,6.61,15,5650,830,2320,769,38.5,-123,Expensive
190000,4.21,16,2700,490,1460,515,38.5,-123,Expensive
186000,2.83,16,2720,593,1120,586,38.5,-123,Expensive
173000,3.76,23,2250,437,1040,386,38.5,-123,Cheap
188000,4.06,14,2100,420,926,397,38.5,-123,Expensive
176000,3.27,21,2070,393,919,395,38.5,-123,Cheap
191000,4.75,20,2810,477,1370,460,38.5,-123,Expensive
313000,6.69,18,3360,501,1440,506,38.5,-123,Expensive
256000,5.84,19,3240,449,1170,454,38.5,-123,Expensive
214000,3.86,24,2270,330,847,296,38.5,-123,Expensive
342000,6.6,17,1530,264,606,251,38.5,-123,Expensive
265000,4.52,24,2410,464,1010,403,38.5,-123,Expensive
266000,5.78,19,2110,332,874,341,38.5,-123,Expensive
232000,5.51,17,1090,164,473,163,38.5,-123,Expensive
254000,5.49,6,6720,1020,2700,997,38.5,-123,Expensive
192000,2.49,23,2510,549,1050,527,38.5,-123,Expensive
248000,3.75,18,4840,918,2760,841,38.5,-123,Expensive
224000,3.06,6,2070,388,826,375,38.5,-123,Expensive
252000,5.45,16,4200,638,1710,615,38.5,-123,Expensive
135000,2.07,14,4040,1300,2320,1160,38.5,-123,Cheap
157000,3.73,16,1830,391,994,390,38.5,-123,Cheap
162000,3.07,16,1430,287,525,260,38.5,-123,Cheap
91500,2.66,9,2270,594,1310,585,38.5,-123,Cheap
178000,4.55,12,4170,670,1880,647,38.5,-123,Cheap
197000,4.54,4,6490,1110,2960,1130,38.5,-123,Expensive
191000,3.17,7,6840,1420,3470,1410,38.5,-123,Expensive
249000,4.75,28,3580,611,1630,567,38.5,-123,Expensive
143000,3.01,13,4320,1020,2570,728,38.5,-123,Cheap
147000,2.64,16,2650,606,1690,586,38.5,-123,Cheap
199000,4.52,14,4740,756,2150,732,38.5,-123,Expensive
213000,4.21,14,4790,767,2250,768,38.5,-123,Expensive
150000,1.72,14,2320,754,1030,677,38.5,-123,Cheap
171000,3.93,17,3060,588,1700,590,38.5,-123,Cheap
179000,4.08,25,2700,496,1300,514,38.5,-123,Cheap
148000,2.66,23,2820,612,1640,546,38.4,-123,Cheap
140000,3.88,20,2920,508,1710,500,38.4,-123,Cheap
140000,3.18,48,707,166,458,172,38.4,-123,Cheap
145000,2.38,35,1120,297,659,274,38.4,-123,Cheap
146000,2.4,28,1070,241,652,238,38.4,-123,Cheap
129000,0.94,52,188,62,301,72,38.4,-123,Cheap
164000,3.58,17,2290,497,1240,493,38.4,-123,Cheap
142000,3.03,11,4670,1010,2430,962,38.4,-123,Cheap
168000,3.71,15,3270,690,1630,629,38.4,-123,Cheap
184000,3.63,8,5820,1100,2860,1040,38.5,-123,Expensive
305000,4.68,23,1550,236,555,243,38.4,-123,Expensive
170000,4.73,11,2900,524,1630,534,38.4,-123,Cheap
180000,3.82,14,4380,797,1810,746,38.4,-123,Cheap
345000,3.98,14,4140,656,1570,629,38.4,-123,Expensive
186000,5.04,9,4970,885,2580,915,38.4,-123,Expensive
141000,2.38,42,2050,434,1070,416,38.4,-123,Cheap
143000,2.19,29,2680,691,1880,664,38.4,-123,Cheap
131000,2.57,31,2020,476,1410,437,38.4,-123,Cheap
146000,1.95,26,1170,253,937,248,38.4,-123,Cheap
144000,3.1,26,3600,734,2610,704,38.4,-123,Cheap
150000,4.35,26,1450,296,884,295,38.4,-123,Cheap
152000,2.8,30,2100,406,1160,401,38.4,-123,Cheap
157000,2.98,30,3690,746,2250,697,38.4,-123,Cheap
183000,3.11,40,1390,309,841,288,38.4,-123,Expensive
149000,2.67,36,1600,345,1090,314,38.4,-123,Cheap
144000,2.59,43,1350,277,1010,297,38.4,-123,Cheap
198000,2.75,35,2610,475,1290,463,38.4,-123,Expensive
165000,3.97,17,3150,588,1860,610,38.4,-123,Cheap
169000,2.79,32,701,182,489,168,38.4,-123,Cheap
237000,2.96,29,2760,551,1380,531,38.4,-123,Expensive
244000,3.67,38,1170,223,584,225,38.4,-123,Expensive
205000,4.13,19,2190,391,1070,404,38.4,-123,Expensive
179000,3.12,37,2220,451,1020,428,38.4,-123,Cheap
194000,3.67,15,3080,617,1450,599,38.4,-123,Expensive
175000,3.8,21,795,163,414,162,38.4,-123,Cheap
216000,3.88,40,2410,423,1050,426,38.4,-123,Expensive
257000,4.17,26,1630,315,909,317,38.4,-123,Expensive
167000,2.95,26,2270,474,1120,420,38.4,-123,Cheap
217000,4.44,16,1690,292,793,280,38.4,-123,Expensive
260000,2.46,19,1770,394,868,388,38.4,-123,Expensive
234000,3.63,22,1290,243,593,220,38.4,-123,Expensive
241000,4.74,32,1440,257,752,245,38.4,-123,Expensive
260000,4.51,27,2570,479,1230,467,38.4,-123,Expensive
222000,5.03,30,2260,374,958,359,38.4,-123,Expensive
271000,4.51,34,1140,205,541,180,38.4,-123,Expensive
291000,4.59,32,2050,324,843,306,38.3,-123,Expensive
244000,3.99,25,3070,569,1600,550,38.3,-123,Expensive
276000,5.06,20,3400,628,1640,585,38.3,-123,Expensive
294000,5.28,18,2400,389,1130,391,38.4,-123,Expensive
305000,4.44,16,1760,293,810,297,38.4,-123,Expensive
268000,5.77,16,2020,369,931,336,38.4,-123,Expensive
210000,3.45,31,1530,292,716,288,38.4,-123,Expensive
268000,5.15,28,2390,437,1020,381,38.4,-123,Expensive
172000,4.04,36,1990,387,1070,347,38.4,-123,Cheap
270000,4.67,19,1970,350,852,308,38.4,-123,Expensive
297000,4.51,22,2900,538,1450,515,38.4,-123,Expensive
133000,2.62,30,3980,930,1390,582,38.5,-123,Cheap
120000,2.06,52,2150,499,524,259,38.5,-123,Cheap
162000,3.1,29,4450,939,1330,590,38.4,-123,Cheap
118000,1.37,37,1180,282,354,176,38.5,-123,Cheap
137000,3.23,35,2160,487,768,322,38.5,-123,Cheap
153000,2.67,33,1570,390,759,311,38.5,-123,Cheap
133000,1.93,44,3230,746,1110,470,38.5,-123,Cheap
98700,2.12,48,3940,860,1260,571,38.5,-123,Cheap
149000,3.71,49,1140,239,505,184,38.5,-123,Cheap
117000,2.63,46,2280,492,807,366,38.5,-123,Cheap
147000,3.63,37,2470,519,1140,474,38.5,-123,Cheap
188000,3.51,27,3890,776,1830,715,38.5,-123,Expensive
249000,2.57,25,1560,314,737,305,38.5,-123,Expensive
266000,4.71,22,3330,550,1310,512,38.5,-123,Expensive
117000,2.71,37,3170,719,777,344,38.5,-123,Cheap
252000,4.5,18,2020,353,912,329,38.5,-123,Expensive
241000,5.06,4,7040,1100,2940,1040,38.6,-123,Expensive
195000,3.86,8,6190,1090,2970,1000,38.5,-123,Expensive
183000,3.66,13,4810,848,2570,762,38.5,-123,Expensive
251000,4.27,9,3660,652,1890,632,38.5,-123,Expensive
139000,1.16,12,2290,611,919,540,38.5,-123,Cheap
173000,3.28,27,1820,360,907,317,38.5,-123,Cheap
214000,3.78,5,3990,737,1890,687,38.5,-123,Expensive
174000,3.74,23,2680,521,1460,500,38.6,-123,Cheap
160000,2.19,52,1510,348,767,354,38.6,-123,Cheap
183000,3.4,52,1750,380,982,380,38.6,-123,Expensive
174000,2.74,35,2600,522,1230,499,38.6,-123,Cheap
176000,3.19,18,2720,557,1670,539,38.6,-123,Cheap
189000,3.87,29,2180,385,1120,374,38.6,-123,Expensive
169000,3.25,17,5200,1020,2040,890,38.6,-123,Cheap
202000,4.03,41,2720,501,987,364,38.6,-123,Expensive
245000,4.59,16,4420,704,1910,697,38.6,-123,Expensive
246000,4.69,33,914,147,394,132,38.7,-123,Expensive
267000,5.1,33,1530,266,728,250,38.6,-123,Expensive
288000,4.08,26,4050,712,2070,636,38.6,-123,Expensive
151000,2.98,37,1550,328,863,287,38.7,-123,Cheap
228000,3.74,32,4070,718,2050,629,38.7,-123,Expensive
242000,4.7,18,2860,513,1030,405,38.8,-123,Expensive
210000,3.91,43,1380,284,582,224,38.7,-123,Expensive
172000,3.38,16,4050,769,2000,673,38.8,-123,Cheap
141000,3.02,35,956,213,488,215,38.8,-123,Cheap
139000,3.24,45,1720,389,916,367,38.8,-123,Cheap
133000,3.52,21,360,96,131,74,38.8,-123,Cheap
134000,3.25,32,2700,529,1420,535,38.8,-123,Cheap
164000,2.83,20,3110,712,1640,638,38.8,-123,Cheap
295000,3.31,9,5410,1020,594,327,38.7,-123,Expensive
131000,2.72,38,1460,311,569,176,38.7,-123,Cheap
158000,3.35,27,3660,764,1280,518,38.5,-123,Cheap
233000,3.92,28,3300,676,923,373,38.4,-123,Expensive
123000,2.94,50,2530,524,940,361,38.4,-123,Cheap
113000,2.36,31,855,217,280,139,38.5,-123,Cheap
263000,3.93,18,2560,500,1130,414,38.4,-123,Expensive
269000,3.86,16,1500,298,778,284,38.4,-123,Expensive
365000,5.64,8,3220,637,851,418,38.3,-123,Expensive
208000,3.33,27,471,84,195,72,37.9,-121,Expensive
270000,3.27,17,4230,729,1810,679,37.8,-121,Expensive
173000,3.7,27,4210,750,2140,746,37.8,-121,Cheap
156000,2.2,20,570,112,304,108,37.8,-121,Cheap
183000,3.11,27,508,93,263,81,37.7,-121,Expensive
275000,5.52,14,3530,508,1510,497,37.8,-121,Expensive
188000,3.58,16,1340,241,732,195,37.7,-121,Expensive
282000,3.32,46,431,86,239,80,37.8,-121,Expensive
143000,3.6,9,4840,920,2460,923,37.8,-121,Cheap
85400,1.86,52,436,81,197,68,37.8,-121,Cheap
109000,1.72,45,621,129,257,124,37.8,-121,Cheap
96400,3.83,38,1550,279,662,266,37.8,-121,Cheap
94700,2.35,28,1210,232,535,232,37.8,-121,Cheap
113000,1.71,16,1170,249,601,242,37.8,-121,Cheap
77300,2.08,20,651,157,421,151,37.8,-121,Cheap
77100,2.47,37,1740,403,936,366,37.8,-121,Cheap
88900,3.09,32,964,198,623,201,37.8,-121,Cheap
116000,2.57,16,2020,413,1130,408,37.8,-121,Cheap
85000,1.63,26,28,4,9,5,37.8,-121,Cheap
131000,3.32,15,3550,659,1680,611,37.8,-121,Cheap
71300,2.27,25,421,102,303,106,37.8,-121,Cheap
75000,2.46,35,404,96,261,100,37.8,-121,Cheap
87200,2.24,30,1120,248,609,237,37.8,-121,Cheap
117000,1.68,20,1720,403,1060,401,37.8,-121,Cheap
85200,1.36,10,423,110,295,94,37.8,-121,Cheap
113000,2.91,21,435,96,219,83,37.8,-121,Cheap
122000,3.69,16,893,164,548,155,37.8,-121,Cheap
91900,2.3,37,1960,402,1270,397,37.7,-121,Cheap
90200,2.35,35,1170,268,515,266,37.7,-121,Cheap
157000,3,18,3450,666,1960,601,37.7,-121,Cheap
92700,2.86,12,3610,712,2650,742,37.7,-121,Cheap
81500,2.63,14,2800,618,2290,596,37.7,-121,Cheap
180000,4.39,18,391,71,247,71,37.7,-121,Cheap
269000,2.42,22,434,89,195,86,37.7,-121,Expensive
161000,3.59,14,9850,1890,4360,1780,37.7,-121,Cheap
174000,3.86,14,5510,909,2820,970,37.7,-121,Cheap
177000,3.25,19,1690,327,855,296,37.7,-121,Cheap
170000,2.41,31,840,154,429,150,37.7,-121,Cheap
156000,1.62,24,527,112,270,112,37.7,-121,Cheap
174000,4.4,25,1010,159,390,139,37.7,-121,Cheap
249000,5.75,19,3730,543,1410,463,37.7,-121,Expensive
435000,8.78,14,2370,297,796,301,37.7,-121,Expensive
161000,2.55,23,1370,264,677,245,37.7,-121,Cheap
156000,4.92,5,2260,420,1250,397,37.7,-121,Cheap
213000,3.38,39,223,37,92,37,37.7,-121,Expensive
129000,3.22,19,6470,1210,3560,1120,37.7,-121,Cheap
188000,3.24,29,1340,223,751,225,37.7,-121,Expensive
220000,3.35,30,1650,285,800,291,37.7,-121,Expensive
171000,3.89,42,1790,296,921,287,37.6,-121,Cheap
188000,2.88,43,1240,209,611,197,37.6,-121,Expensive
152000,3.46,7,9370,1850,4830,1720,37.7,-121,Cheap
198000,3.3,52,349,59,121,40,37.7,-121,Expensive
196000,4.53,5,9600,1640,4450,1580,37.7,-121,Expensive
131000,3.6,25,207,41,87,43,37.7,-121,Cheap
138000,3.46,6,2610,557,1270,475,37.7,-121,Cheap
125000,3.34,16,3480,650,2130,665,37.7,-121,Cheap
175000,2.25,52,102,23,35,33,37.7,-121,Cheap
142000,3.24,12,9150,1910,4660,1850,37.7,-121,Cheap
197000,3.42,31,906,146,383,129,37.7,-121,Expensive
150000,4.61,6,3660,598,1990,596,37.7,-121,Cheap
146000,4.57,5,3100,545,1760,519,37.6,-121,Cheap
163000,4.17,11,1660,301,913,298,37.7,-121,Cheap
129000,3.36,8,1960,379,995,365,37.6,-121,Cheap
150000,3.98,37,375,58,120,37,37.6,-121,Cheap
163000,0.54,16,19,19,166,9,37.7,-121,Cheap
148000,3.41,18,3470,661,1450,628,37.7,-121,Cheap
136000,2.48,20,3280,760,1540,705,37.7,-121,Cheap
146000,5.5,33,828,123,373,133,37.7,-121,Cheap
182000,6.97,15,1230,180,408,196,37.7,-121,Expensive
158000,4.99,29,2910,445,1170,460,37.7,-121,Cheap
110000,3.58,33,3230,587,1580,560,37.7,-121,Cheap
87500,1.13,26,90,18,47,18,37.7,-121,Cheap
92700,2.03,18,5130,1170,3620,1130,37.7,-121,Cheap
81400,2.38,28,1910,398,1140,380,37.7,-121,Cheap
145000,3.52,19,3810,790,2220,804,37.7,-121,Cheap
146000,3.81,5,4030,771,1970,742,37.7,-121,Cheap
161000,3.02,9,6330,1360,3270,1270,37.7,-121,Cheap
115000,4,25,3260,588,1830,578,37.7,-121,Cheap
110000,2.66,20,3200,625,2020,605,37.7,-121,Cheap
111000,3.79,27,1960,327,1000,307,37.7,-121,Cheap
106000,3.55,28,2880,560,1610,558,37.7,-121,Cheap
162000,4.25,4,13300,2420,6420,2290,37.7,-121,Cheap
138000,4.39,15,3060,584,1620,538,37.7,-121,Cheap
138000,4.28,16,4960,902,2650,804,37.7,-121,Cheap
188000,5.15,16,4480,647,1990,672,37.7,-121,Expensive
225000,2.23,37,136,20,72,22,37.6,-121,Expensive
139000,3.38,6,3490,657,2080,644,37.7,-121,Cheap
148000,4.74,10,7570,1350,3230,1200,37.7,-121,Cheap
291000,6.87,17,1150,140,327,136,37.7,-121,Expensive
185000,5.57,18,3180,468,1300,471,37.7,-121,Expensive
199000,6.48,25,2770,384,1060,381,37.7,-121,Expensive
94900,2.69,30,1980,375,732,326,37.7,-121,Cheap
150000,3.19,24,705,114,347,141,37.7,-121,Cheap
161000,3.47,16,2790,476,1280,477,37.7,-121,Cheap
114000,3.07,15,4070,841,1990,680,37.7,-121,Cheap
130000,3.16,16,2350,446,1300,392,37.7,-121,Cheap
164000,4.72,9,1110,172,529,174,37.7,-121,Cheap
113000,3.18,27,4010,762,1810,718,37.7,-121,Cheap
113000,2.23,28,3270,647,1600,617,37.7,-121,Cheap
107000,2.15,16,568,124,307,116,37.7,-121,Cheap
156000,3.65,13,1220,260,682,275,37.7,-121,Cheap
121000,3.34,16,2490,535,1370,504,37.7,-121,Cheap
119000,2.17,18,4200,1010,2200,874,37.7,-121,Cheap
117000,4.39,16,1500,250,1290,271,37.7,-121,Cheap
114000,2.92,17,2430,511,1560,546,37.7,-121,Cheap
163000,4.3,18,1440,229,538,220,37.7,-121,Cheap
122000,2.4,31,1650,293,792,294,37.7,-121,Cheap
138000,3.13,19,1970,393,799,377,37.7,-121,Cheap
145000,3.85,15,2490,434,1300,434,37.7,-121,Cheap
128000,3.54,24,2930,588,1450,570,37.7,-121,Cheap
180000,2.02,21,2760,632,1260,576,37.7,-121,Cheap
114000,4.52,33,1960,342,984,356,37.7,-121,Cheap
101000,2.63,40,3010,616,1420,595,37.7,-121,Cheap
103000,2.5,36,826,167,432,150,37.6,-121,Cheap
127000,0.93,10,934,260,401,255,37.7,-121,Cheap
109000,2.76,33,1430,298,824,302,37.7,-121,Cheap
90500,1.83,28,1770,423,1070,392,37.7,-121,Cheap
107000,1.93,30,1720,395,914,400,37.7,-121,Cheap
136000,2.59,39,1750,329,831,302,37.7,-121,Cheap
106000,2.91,46,1750,347,754,356,37.7,-121,Cheap
86600,2.15,44,2850,623,1410,576,37.6,-121,Cheap
119000,2.51,52,3890,803,1770,779,37.6,-121,Cheap
110000,2.51,27,2280,479,995,449,37.7,-121,Cheap
108000,3.07,37,2480,459,1070,445,37.7,-121,Cheap
151000,4.5,36,3680,613,1370,581,37.7,-121,Cheap
138000,3.26,43,2370,413,944,422,37.7,-121,Cheap
152000,3.98,43,2040,331,875,342,37.7,-121,Cheap
149000,2.2,47,1710,334,570,297,37.6,-121,Cheap
112000,2.67,32,3950,797,1920,740,37.7,-121,Cheap
98300,3.19,24,2160,459,1470,441,37.7,-121,Cheap
75500,2.15,31,887,217,614,199,37.7,-121,Cheap
110000,3.16,36,3500,641,1690,684,37.7,-121,Cheap
125000,1.61,28,1440,400,806,338,37.7,-121,Cheap
106000,3.06,20,2970,620,2000,570,37.6,-121,Cheap
102000,3.15,22,2000,387,1520,387,37.6,-121,Cheap
120000,3.04,5,2880,584,1490,570,37.6,-121,Cheap
150000,3.35,33,1440,237,569,208,37.6,-121,Cheap
125000,3.41,37,1040,196,555,197,37.6,-121,Cheap
88300,2.1,42,1440,307,1040,284,37.6,-121,Cheap
81800,1.56,35,1590,364,1290,352,37.6,-121,Cheap
83900,2.54,30,1720,399,1880,382,37.6,-121,Cheap
59000,1.71,33,1470,370,1320,349,37.6,-121,Cheap
81300,2.82,43,1240,240,612,266,37.6,-121,Cheap
77700,2.53,46,2330,508,1210,484,37.6,-121,Cheap
95800,1.67,14,5740,1290,4720,1210,37.6,-121,Cheap
75000,1.3,52,201,35,74,22,37.6,-121,Cheap
69900,1.9,36,1980,507,2000,468,37.6,-121,Cheap
81300,1.02,33,693,207,598,192,37.6,-121,Cheap
67500,1.29,43,311,95,293,94,37.6,-121,Cheap
99600,2.75,41,1580,385,881,361,37.6,-121,Cheap
70000,1.82,50,683,189,459,195,37.6,-121,Cheap
188000,0.68,17,484,202,198,204,37.6,-121,Expensive
82500,0.5,52,178,53,152,62,37.6,-121,Cheap
163000,0.96,19,121,41,658,41,37.6,-121,Cheap
90600,1.19,52,530,177,325,158,37.6,-121,Cheap
138000,3.99,16,3960,716,1780,724,37.6,-121,Cheap
90700,2.79,41,1470,328,673,310,37.6,-121,Cheap
95500,2.08,42,2360,504,1130,480,37.6,-121,Cheap
172000,7.38,40,422,63,158,63,37.6,-121,Cheap
111000,3.14,45,1910,335,839,333,37.6,-121,Cheap
130000,2.15,40,1790,359,679,322,37.6,-121,Cheap
82500,2.98,19,3380,669,2430,663,37.7,-121,Cheap
76300,2.65,36,1320,255,720,232,37.7,-121,Cheap
81300,1.68,26,1760,418,855,308,37.6,-121,Cheap
119000,3.06,13,5080,978,3030,838,37.6,-121,Cheap
189000,4.25,1,2250,328,402,112,37.6,-121,Expensive
275000,1.37,23,505,124,163,129,37.6,-121,Expensive
107000,2.7,14,5200,1120,3220,1100,37.6,-121,Cheap
95500,2.45,34,1700,325,972,326,37.6,-121,Cheap
88300,2.72,32,3490,740,1960,685,37.6,-121,Cheap
69400,1.43,43,244,52,176,60,37.6,-121,Cheap
450000,1.77,39,45,8,22,9,37.6,-121,Expensive
67500,3.63,36,60,12,51,14,37.6,-121,Cheap
65000,1.7,39,2620,659,2050,642,37.6,-121,Cheap
58800,1.71,39,2360,607,2050,605,37.6,-121,Cheap
73800,1.75,31,215,62,192,66,37.6,-121,Cheap
80900,1.59,49,2050,500,1530,467,37.6,-121,Cheap
74900,1.96,41,2760,639,2120,600,37.6,-121,Cheap
79500,1.82,35,568,150,622,145,37.6,-121,Cheap
73700,2.09,35,2070,477,1690,431,37.6,-121,Cheap
81300,1.92,26,3820,955,3010,932,37.6,-121,Cheap
60000,2.48,21,319,120,276,85,37.6,-121,Cheap
75000,1.08,28,1150,420,1040,357,37.6,-121,Cheap
54100,1.55,37,2010,505,1790,515,37.6,-121,Cheap
129000,3.47,5,3660,696,2320,647,37.6,-121,Cheap
62900,2.27,36,2650,604,2050,550,37.6,-121,Cheap
82100,2.69,22,4410,925,3120,817,37.6,-121,Cheap
68000,2.6,33,1010,238,1030,246,37.6,-121,Cheap
58400,2.18,36,1440,331,1070,320,37.6,-121,Cheap
60000,1.29,39,512,132,443,127,37.6,-121,Cheap
146000,4.65,2,5040,834,2780,787,37.6,-121,Cheap
122000,2.38,11,4240,879,2410,850,37.6,-121,Cheap
63600,1.89,29,1730,439,1060,386,37.6,-121,Cheap
129000,3.84,13,3310,603,1800,555,37.6,-121,Cheap
142000,4.68,17,4050,654,2030,667,37.6,-121,Cheap
93400,1.94,23,3500,887,2470,816,37.6,-121,Cheap
104000,1.87,16,1330,375,884,375,37.6,-121,Cheap
97400,2.98,35,1490,278,729,268,37.6,-121,Cheap
103000,3.53,30,3260,574,1800,588,37.6,-121,Cheap
81500,1.85,43,1560,354,862,332,37.6,-121,Cheap
111000,2.32,16,3960,824,2620,766,37.6,-121,Cheap
99500,2.05,19,1550,369,770,370,37.6,-121,Cheap
175000,3.7,11,4980,814,1930,686,37.6,-121,Cheap
128000,2.95,7,8490,1670,5810,1580,37.6,-121,Cheap
87500,1.23,18,335,76,189,67,37.7,-121,Cheap
138000,1.9,16,284,51,239,46,37.7,-121,Cheap
116000,3.82,24,2280,423,1170,398,37.7,-121,Cheap
144000,3.08,5,6660,1220,3010,1090,37.7,-121,Cheap
171000,3.9,40,1010,155,488,157,37.6,-121,Cheap
201000,2.69,20,3380,630,1510,598,37.6,-121,Expensive
96800,2.64,8,3290,667,2280,652,37.6,-121,Cheap
84300,2.04,25,3210,682,2320,640,37.6,-121,Cheap
79200,1.45,17,315,89,130,58,37.6,-120,Cheap
154000,5.69,36,291,48,124,47,37.6,-121,Cheap
81800,2.39,27,1170,227,660,222,37.6,-121,Cheap
87900,3.26,30,816,159,531,147,37.6,-121,Cheap
175000,3.97,30,918,154,469,139,37.6,-121,Cheap
179000,3.62,35,1400,264,756,253,37.6,-121,Cheap
171000,3.66,30,1530,256,757,240,37.6,-121,Cheap
194000,3.49,27,819,157,451,150,37.6,-121,Expensive
204000,3.98,22,1440,267,774,249,37.6,-121,Expensive
143000,4.9,30,455,70,220,69,37.6,-121,Cheap
86200,2.66,32,4580,914,2740,856,37.6,-121,Cheap
134000,4.56,25,1180,206,709,214,37.6,-121,Cheap
196000,2.15,33,1020,206,617,209,37.6,-121,Expensive
123000,3.76,12,4490,805,2450,832,37.6,-121,Cheap
181000,2.66,26,1710,279,642,236,37.6,-121,Expensive
65400,2.05,26,3400,705,2450,694,37.6,-121,Cheap
166000,1.55,17,1810,361,672,334,37.6,-121,Cheap
155000,3.11,29,1180,249,672,243,37.6,-121,Cheap
130000,2.64,27,925,176,449,168,37.6,-121,Cheap
121000,1.72,36,1290,270,706,273,37.6,-121,Cheap
82800,2.19,27,958,184,580,177,37.6,-121,Cheap
91900,2.67,32,1720,325,1360,307,37.6,-121,Cheap
97900,1.97,32,946,198,624,173,37.5,-121,Cheap
129000,3.19,33,613,123,343,116,37.5,-121,Cheap
188000,4.13,26,467,93,244,83,37.5,-121,Expensive
125000,3.24,5,4110,820,3060,713,37.5,-121,Cheap
115000,2.88,38,2430,450,1270,474,37.5,-121,Cheap
128000,3.7,6,1770,332,1010,331,37.5,-121,Cheap
92700,2.18,37,2000,448,1560,443,37.5,-121,Cheap
146000,3.58,12,2260,410,913,330,37.5,-121,Cheap
162000,5.25,4,2920,503,1590,491,37.5,-121,Cheap
86500,2.32,30,2110,406,1300,345,37.6,-121,Cheap
100000,2.86,31,1220,330,1070,245,37.6,-121,Cheap
113000,0.54,33,69,28,47,14,37.4,-121,Cheap
163000,3,34,294,49,147,47,37.5,-121,Cheap
171000,3.16,37,1360,231,586,214,37.5,-121,Cheap
163000,3.45,33,1400,299,915,282,37.5,-121,Cheap
73500,3.5,52,504,96,295,97,37.4,-121,Cheap
74200,2.5,42,412,75,227,75,37.4,-121,Cheap
