Median House Price,Median Income,Median Age,Total Rooms,Total Bedrooms,Population,Total Houses,Latitude,Longitude
122000.00,2.91,15.00,3330.00,808.00,1370.00,737.00,33.00,-117.00
343000.00,4.00,24.00,2630.00,527.00,1390.00,520.00,33.10,-117.00
357000.00,4.32,17.00,2720.00,518.00,815.00,403.00,33.10,-117.00
369000.00,3.30,21.00,2040.00,534.00,948.00,467.00,33.10,-117.00
285000.00,3.56,16.00,3150.00,765.00,2170.00,690.00,33.10,-117.00
276000.00,3.19,24.00,2170.00,511.00,870.00,442.00,33.10,-117.00
290000.00,4.03,31.00,2130.00,520.00,1050.00,485.00,33.10,-117.00
331000.00,3.23,34.00,1800.00,458.00,775.00,391.00,33.00,-117.00
281000.00,4.08,11.00,10900.00,2040.00,4770.00,1860.00,33.20,-117.00
244000.00,4.57,31.00,2850.00,458.00,1290.00,467.00,33.20,-117.00
246000.00,4.06,29.00,3560.00,552.00,1530.00,545.00,33.20,-117.00
262000.00,5.49,15.00,13200.00,2210.00,5500.00,2060.00,33.10,-117.00
354000.00,2.77,25.00,2670.00,527.00,936.00,461.00,33.10,-117.00
500000.00,3.53,15.00,2390.00,446.00,747.00,421.00,33.10,-117.00
183000.00,3.92,4.00,617.00,105.00,224.00,105.00,33.10,-117.00
188000.00,4.13,7.00,7970.00,1700.00,2900.00,1550.00,33.10,-117.00
169000.00,4.80,4.00,1380.00,322.00,755.00,286.00,33.10,-117.00
260000.00,5.18,6.00,6090.00,1020.00,2060.00,957.00,33.10,-117.00
268000.00,6.53,13.00,2640.00,422.00,1200.00,399.00,33.10,-117.00
186000.00,2.48,16.00,4600.00,1340.00,2850.00,1200.00,33.20,-117.00
188000.00,2.25,24.00,1010.00,277.00,610.00,246.00,33.20,-117.00
179000.00,3.03,19.00,5710.00,1420.00,4160.00,1410.00,33.10,-117.00
500000.00,3.98,22.00,1330.00,305.00,580.00,193.00,33.20,-117.00
206000.00,3.79,10.00,1680.00,515.00,902.00,449.00,33.20,-117.00
283000.00,3.35,17.00,4510.00,1140.00,2110.00,1060.00,33.10,-117.00
182000.00,2.55,26.00,5550.00,1150.00,2370.00,1060.00,33.20,-117.00
185000.00,2.89,39.00,1550.00,291.00,833.00,308.00,33.20,-117.00
198000.00,3.63,36.00,1980.00,423.00,812.00,387.00,33.20,-117.00
500000.00,2.32,24.00,2050.00,442.00,812.00,367.00,33.20,-117.00
267000.00,2.70,19.00,1930.00,509.00,855.00,394.00,33.20,-117.00
174000.00,1.82,23.00,4100.00,1270.00,4730.00,1190.00,33.20,-117.00
209000.00,2.88,33.00,2210.00,453.00,1140.00,439.00,33.20,-117.00
193000.00,1.96,18.00,975.00,382.00,650.00,286.00,33.20,-117.00
185000.00,4.19,38.00,861.00,213.00,486.00,204.00,33.20,-117.00
198000.00,2.46,35.00,928.00,264.00,538.00,248.00,33.20,-117.00
313000.00,3.21,14.00,5040.00,1370.00,1300.00,696.00,33.10,-117.00
500000.00,1.99,26.00,4120.00,1150.00,1700.00,895.00,33.20,-117.00
106000.00,1.94,17.00,1880.00,581.00,1290.00,426.00,33.20,-117.00
188000.00,1.63,19.00,928.00,317.00,845.00,319.00,33.20,-117.00
163000.00,1.56,17.00,353.00,112.00,359.00,118.00,33.20,-117.00
184000.00,1.39,26.00,1430.00,386.00,974.00,317.00,33.20,-117.00
166000.00,1.33,19.00,1930.00,557.00,1190.00,483.00,33.20,-117.00
170000.00,2.95,19.00,2130.00,562.00,1320.00,525.00,33.20,-117.00
151000.00,3.29,26.00,2450.00,482.00,1410.00,486.00,33.20,-117.00
170000.00,2.58,23.00,3300.00,728.00,1790.00,622.00,33.20,-117.00
150000.00,4.25,24.00,1590.00,262.00,912.00,298.00,33.20,-117.00
146000.00,4.01,23.00,2060.00,376.00,1300.00,379.00,33.20,-117.00
143000.00,3.99,32.00,1250.00,220.00,700.00,232.00,33.20,-117.00
216000.00,2.74,12.00,5960.00,1370.00,3020.00,1120.00,33.20,-117.00
198000.00,5.17,28.00,2820.00,476.00,1190.00,433.00,33.20,-117.00
225000.00,5.28,23.00,3550.00,553.00,1530.00,518.00,33.20,-117.00
174000.00,2.97,15.00,3670.00,845.00,1830.00,796.00,33.20,-117.00
274000.00,5.74,19.00,3580.00,525.00,1650.00,559.00,33.20,-117.00
154000.00,3.19,5.00,3110.00,634.00,1820.00,578.00,33.20,-117.00
98500.00,2.77,13.00,3620.00,791.00,1760.00,806.00,33.20,-117.00
169000.00,1.64,24.00,2580.00,604.00,982.00,569.00,33.20,-117.00
162000.00,4.05,6.00,1580.00,288.00,792.00,265.00,33.20,-117.00
109000.00,2.44,15.00,4780.00,1040.00,1810.00,986.00,33.20,-117.00
91200.00,2.78,21.00,2870.00,602.00,855.00,559.00,33.20,-117.00
91700.00,2.74,16.00,1060.00,232.00,316.00,221.00,33.20,-117.00
85800.00,2.29,17.00,1250.00,300.00,424.00,288.00,33.20,-117.00
184000.00,3.76,4.00,15000.00,2990.00,6670.00,2610.00,33.20,-117.00
216000.00,4.38,11.00,20900.00,3750.00,8740.00,3440.00,33.20,-117.00
157000.00,2.48,16.00,2150.00,461.00,1430.00,407.00,33.20,-117.00
87700.00,2.01,16.00,1840.00,430.00,599.00,399.00,33.20,-117.00
152000.00,3.07,18.00,6240.00,1230.00,4130.00,1160.00,33.20,-117.00
152000.00,4.34,20.00,4840.00,854.00,2980.00,834.00,33.20,-117.00
126000.00,3.68,35.00,2200.00,482.00,1440.00,462.00,33.20,-117.00
190000.00,3.90,4.00,1840.00,287.00,934.00,277.00,33.20,-117.00
117000.00,2.67,18.00,2970.00,606.00,2050.00,493.00,33.20,-117.00
103000.00,2.64,31.00,1500.00,367.00,1510.00,342.00,33.20,-117.00
99600.00,2.03,29.00,1320.00,311.00,1430.00,306.00,33.20,-117.00
151000.00,3.82,13.00,6130.00,1040.00,4050.00,940.00,33.30,-117.00
359000.00,6.31,14.00,2510.00,351.00,1150.00,357.00,33.30,-117.00
174000.00,4.34,9.00,4610.00,798.00,2580.00,746.00,33.30,-117.00
134000.00,4.17,23.00,1680.00,275.00,1230.00,264.00,33.30,-117.00
131000.00,3.79,22.00,2330.00,419.00,1460.00,381.00,33.30,-117.00
102000.00,3.13,14.00,3480.00,764.00,2140.00,687.00,33.30,-117.00
97100.00,2.86,13.00,3080.00,630.00,1840.00,674.00,33.30,-117.00
187000.00,4.85,7.00,2500.00,420.00,1310.00,398.00,33.30,-117.00
171000.00,3.63,7.00,8210.00,1520.00,4400.00,1420.00,33.30,-117.00
141000.00,3.11,11.00,3740.00,757.00,2210.00,727.00,33.20,-117.00
156000.00,2.59,15.00,2920.00,592.00,1130.00,579.00,33.20,-117.00
128000.00,3.33,15.00,1910.00,416.00,1260.00,388.00,33.20,-117.00
143000.00,2.94,13.00,4540.00,881.00,2300.00,870.00,33.20,-117.00
134000.00,2.57,14.00,25100.00,4820.00,35700.00,4770.00,33.40,-117.00
257000.00,4.58,17.00,2870.00,442.00,1350.00,431.00,33.30,-117.00
263000.00,4.61,16.00,3170.00,482.00,1350.00,452.00,33.40,-117.00
331000.00,6.25,12.00,2920.00,433.00,1190.00,394.00,33.30,-117.00
326000.00,5.46,10.00,5290.00,817.00,2310.00,810.00,33.30,-117.00
314000.00,6.10,15.00,3310.00,488.00,1100.00,460.00,33.30,-117.00
190000.00,2.80,15.00,3310.00,679.00,1020.00,564.00,33.30,-117.00
296000.00,4.04,12.00,6360.00,1180.00,2780.00,1020.00,33.30,-117.00
377000.00,5.18,16.00,1920.00,312.00,862.00,280.00,33.30,-117.00
147000.00,3.00,16.00,3540.00,765.00,2010.00,687.00,33.40,-117.00
227000.00,3.79,16.00,2700.00,463.00,1320.00,424.00,33.40,-117.00
173000.00,2.84,18.00,3340.00,704.00,1730.00,652.00,33.40,-117.00
171000.00,3.67,16.00,2790.00,525.00,1700.00,516.00,33.40,-117.00
134000.00,2.10,17.00,1610.00,431.00,1030.00,389.00,33.40,-117.00
137000.00,2.38,22.00,2700.00,543.00,1430.00,491.00,33.40,-117.00
155000.00,2.24,7.00,2220.00,548.00,1440.00,501.00,33.40,-117.00
147000.00,2.00,8.00,1760.00,530.00,1690.00,511.00,33.40,-117.00
181000.00,4.54,14.00,4690.00,793.00,2440.00,779.00,33.40,-117.00
223000.00,4.50,11.00,2790.00,480.00,1250.00,450.00,33.40,-117.00
247000.00,2.32,6.00,3730.00,960.00,2830.00,915.00,33.40,-117.00
273000.00,5.54,14.00,1900.00,338.00,848.00,304.00,33.50,-117.00
296000.00,4.09,16.00,3030.00,554.00,1300.00,518.00,33.40,-117.00
208000.00,3.85,17.00,2890.00,587.00,1930.00,510.00,33.40,-117.00
292000.00,5.05,14.00,5390.00,821.00,2350.00,810.00,33.40,-117.00
169000.00,3.26,19.00,3520.00,658.00,2090.00,610.00,33.40,-117.00
117000.00,2.24,16.00,2920.00,639.00,1840.00,540.00,33.30,-117.00
244000.00,3.84,14.00,1090.00,209.00,601.00,193.00,33.30,-117.00
268000.00,7.02,17.00,1800.00,312.00,891.00,281.00,33.30,-117.00
265000.00,3.76,14.00,3100.00,569.00,1700.00,539.00,33.30,-117.00
233000.00,4.94,11.00,3020.00,601.00,1730.00,541.00,33.30,-117.00
419000.00,8.25,17.00,2070.00,313.00,573.00,221.00,33.30,-117.00
254000.00,4.76,12.00,5900.00,1000.00,3130.00,945.00,33.30,-117.00
250000.00,3.16,17.00,2980.00,539.00,1530.00,505.00,33.20,-117.00
235000.00,3.19,11.00,4130.00,773.00,2010.00,703.00,33.20,-117.00
281000.00,3.13,11.00,4070.00,829.00,918.00,500.00,33.20,-117.00
298000.00,4.93,13.00,5820.00,919.00,2230.00,866.00,33.20,-117.00
272000.00,4.15,14.00,3340.00,571.00,1390.00,512.00,33.20,-117.00
307000.00,6.21,12.00,4990.00,780.00,2110.00,801.00,33.20,-117.00
295000.00,4.03,16.00,2690.00,459.00,1250.00,393.00,33.20,-117.00
286000.00,5.54,16.00,4410.00,629.00,1880.00,609.00,33.20,-117.00
191000.00,3.39,17.00,3680.00,672.00,1690.00,597.00,33.20,-117.00
175000.00,1.72,16.00,2130.00,643.00,1560.00,560.00,33.20,-117.00
163000.00,1.96,15.00,1430.00,343.00,704.00,322.00,33.20,-117.00
240000.00,4.31,26.00,1990.00,330.00,1010.00,304.00,33.20,-117.00
196000.00,4.08,13.00,3760.00,648.00,1770.00,614.00,33.20,-117.00
151000.00,3.44,21.00,1720.00,308.00,1190.00,312.00,33.20,-117.00
172000.00,2.99,13.00,2900.00,657.00,1950.00,579.00,33.20,-117.00
97000.00,1.81,18.00,2330.00,573.00,962.00,557.00,33.20,-117.00
149000.00,2.02,16.00,3220.00,729.00,1040.00,608.00,33.20,-117.00
163000.00,4.13,20.00,1960.00,334.00,1170.00,349.00,33.20,-117.00
151000.00,2.13,9.00,2490.00,626.00,1940.00,525.00,33.20,-117.00
165000.00,4.13,34.00,544.00,108.00,348.00,127.00,33.20,-117.00
205000.00,4.62,6.00,6160.00,993.00,3000.00,1030.00,33.30,-117.00
199000.00,4.14,5.00,20900.00,3930.00,9690.00,3510.00,33.20,-117.00
197000.00,5.02,5.00,2280.00,337.00,999.00,325.00,33.20,-117.00
90800.00,1.88,16.00,1420.00,311.00,470.00,313.00,33.20,-117.00
98600.00,2.38,13.00,2830.00,542.00,1070.00,531.00,33.20,-117.00
178000.00,4.45,5.00,5760.00,996.00,3160.00,1010.00,33.20,-117.00
143000.00,3.98,26.00,2010.00,347.00,1160.00,331.00,33.20,-117.00
136000.00,3.50,19.00,2170.00,443.00,1650.00,435.00,33.20,-117.00
136000.00,3.02,26.00,1910.00,408.00,1330.00,427.00,33.20,-117.00
176000.00,4.21,11.00,1470.00,261.00,1010.00,285.00,33.20,-117.00
151000.00,4.21,23.00,2150.00,379.00,1360.00,404.00,33.20,-117.00
122000.00,2.82,13.00,3160.00,725.00,1680.00,629.00,33.20,-117.00
157000.00,4.35,34.00,1850.00,322.00,978.00,332.00,33.20,-117.00
139000.00,2.72,8.00,973.00,289.00,663.00,209.00,33.20,-117.00
166000.00,3.45,5.00,2700.00,639.00,1630.00,580.00,33.20,-117.00
127000.00,2.07,9.00,1940.00,488.00,1990.00,453.00,33.20,-117.00
122000.00,2.19,19.00,1870.00,489.00,1860.00,446.00,33.20,-117.00
111000.00,3.10,18.00,1850.00,419.00,1580.00,387.00,33.20,-117.00
148000.00,2.45,25.00,1630.00,415.00,1050.00,386.00,33.20,-117.00
172000.00,2.51,26.00,1700.00,404.00,989.00,367.00,33.20,-117.00
125000.00,2.06,22.00,2360.00,618.00,1470.00,596.00,33.20,-117.00
131000.00,2.80,10.00,2050.00,473.00,1300.00,471.00,33.20,-117.00
117000.00,2.63,13.00,1200.00,292.00,1040.00,293.00,33.20,-117.00
214000.00,3.62,21.00,1930.00,386.00,861.00,381.00,33.20,-117.00
199000.00,3.64,19.00,4400.00,828.00,1900.00,735.00,33.20,-117.00
206000.00,4.48,31.00,1740.00,277.00,801.00,292.00,33.20,-117.00
166000.00,3.51,29.00,3370.00,720.00,1770.00,693.00,33.20,-117.00
213000.00,4.89,21.00,2280.00,360.00,999.00,356.00,33.20,-117.00
254000.00,5.04,22.00,3340.00,518.00,1290.00,466.00,33.20,-117.00
217000.00,2.70,16.00,3000.00,656.00,1950.00,606.00,33.20,-117.00
216000.00,2.91,4.00,3370.00,773.00,1480.00,627.00,33.20,-117.00
216000.00,2.95,4.00,2340.00,595.00,1520.00,545.00,33.20,-117.00
159000.00,4.24,2.00,2630.00,509.00,1040.00,522.00,33.20,-117.00
207000.00,4.58,18.00,1890.00,306.00,830.00,279.00,33.20,-117.00
159000.00,2.92,19.00,1570.00,351.00,1040.00,352.00,33.20,-117.00
193000.00,3.63,22.00,2550.00,447.00,1150.00,422.00,33.20,-117.00
200000.00,5.02,19.00,3340.00,565.00,1650.00,554.00,33.20,-117.00
183000.00,4.18,6.00,7880.00,1530.00,3760.00,1460.00,33.20,-117.00
239000.00,4.24,18.00,2140.00,299.00,828.00,283.00,33.20,-117.00
284000.00,5.55,7.00,2350.00,312.00,809.00,282.00,33.20,-117.00
248000.00,5.60,4.00,5850.00,894.00,2280.00,801.00,33.20,-117.00
224000.00,5.66,17.00,1700.00,263.00,781.00,281.00,33.20,-117.00
111000.00,2.76,15.00,3780.00,792.00,1630.00,721.00,33.20,-117.00
161000.00,3.17,17.00,821.00,176.00,436.00,168.00,33.20,-117.00
157000.00,2.12,16.00,3000.00,591.00,842.00,538.00,33.20,-117.00
178000.00,6.21,14.00,676.00,118.00,384.00,126.00,33.20,-117.00
226000.00,4.58,9.00,4540.00,793.00,2240.00,746.00,33.20,-117.00
245000.00,4.64,4.00,23900.00,4140.00,10900.00,3960.00,33.10,-117.00
87500.00,4.06,11.00,2560.00,445.00,952.00,448.00,33.10,-117.00
238000.00,4.28,4.00,10000.00,1870.00,3930.00,1670.00,33.20,-117.00
136000.00,3.63,6.00,1490.00,362.00,810.00,322.00,33.20,-117.00
228000.00,4.00,4.00,3070.00,625.00,1160.00,582.00,33.20,-117.00
215000.00,3.67,2.00,4620.00,946.00,2090.00,808.00,33.20,-117.00
184000.00,3.34,13.00,4270.00,886.00,2330.00,801.00,33.20,-117.00
164000.00,3.75,16.00,1790.00,361.00,1450.00,362.00,33.20,-117.00
219000.00,4.82,21.00,3770.00,612.00,1720.00,593.00,33.20,-117.00
210000.00,4.11,7.00,3560.00,722.00,1920.00,657.00,33.20,-117.00
196000.00,2.65,13.00,2940.00,698.00,1250.00,579.00,33.20,-117.00
91600.00,2.32,13.00,4500.00,1140.00,3090.00,1090.00,33.20,-117.00
199000.00,3.01,11.00,4090.00,864.00,1930.00,765.00,33.10,-117.00
139000.00,3.81,19.00,2030.00,414.00,1660.00,403.00,33.10,-117.00
210000.00,5.01,5.00,4580.00,848.00,2310.00,705.00,33.10,-117.00
163000.00,2.86,12.00,4840.00,954.00,1710.00,952.00,33.10,-117.00
133000.00,2.23,15.00,1890.00,368.00,754.00,409.00,33.10,-117.00
214000.00,3.02,25.00,596.00,115.00,426.00,137.00,33.20,-117.00
160000.00,3.18,15.00,5920.00,1210.00,3940.00,1010.00,33.20,-117.00
159000.00,3.58,5.00,4750.00,962.00,2730.00,905.00,33.20,-117.00
203000.00,5.69,16.00,1660.00,236.00,733.00,214.00,33.20,-117.00
193000.00,3.48,15.00,2240.00,381.00,997.00,390.00,33.10,-117.00
168000.00,5.57,17.00,1150.00,182.00,702.00,192.00,33.10,-117.00
175000.00,5.03,16.00,1130.00,198.00,758.00,178.00,33.10,-117.00
159000.00,2.31,15.00,1070.00,208.00,470.00,217.00,33.10,-117.00
173000.00,3.18,16.00,3910.00,671.00,1760.00,663.00,33.10,-117.00
171000.00,4.85,16.00,1650.00,278.00,993.00,277.00,33.10,-117.00
171000.00,4.11,5.00,2620.00,539.00,1320.00,512.00,33.10,-117.00
164000.00,4.16,16.00,1710.00,272.00,1030.00,267.00,33.10,-117.00
173000.00,3.90,12.00,2360.00,408.00,1210.00,396.00,33.10,-117.00
154000.00,4.05,12.00,2260.00,456.00,1150.00,433.00,33.10,-117.00
92000.00,2.33,12.00,3650.00,923.00,1680.00,728.00,33.10,-117.00
118000.00,2.32,7.00,6230.00,1680.00,5410.00,1580.00,33.10,-117.00
168000.00,3.77,19.00,3070.00,596.00,912.00,554.00,33.10,-117.00
248000.00,5.12,18.00,4370.00,736.00,1470.00,675.00,33.10,-117.00
259000.00,4.37,4.00,3260.00,689.00,926.00,561.00,33.10,-117.00
280000.00,5.18,16.00,3470.00,601.00,1200.00,552.00,33.10,-117.00
256000.00,5.31,8.00,8550.00,1440.00,3340.00,1320.00,33.10,-117.00
240000.00,6.03,10.00,3490.00,545.00,1410.00,557.00,33.10,-117.00
237000.00,7.75,4.00,1860.00,291.00,685.00,248.00,33.10,-117.00
172000.00,3.95,14.00,3680.00,720.00,1180.00,614.00,33.10,-117.00
500000.00,7.04,22.00,2400.00,407.00,349.00,169.00,33.10,-117.00
227000.00,4.17,13.00,3730.00,761.00,1340.00,603.00,33.10,-117.00
280000.00,6.34,7.00,5320.00,855.00,2020.00,768.00,33.10,-117.00
340000.00,7.54,13.00,3650.00,465.00,1310.00,435.00,33.10,-117.00
285000.00,6.62,14.00,7210.00,1010.00,3100.00,1010.00,33.10,-117.00
300000.00,5.39,12.00,5080.00,814.00,1960.00,716.00,33.10,-117.00
130000.00,3.04,9.00,5690.00,1440.00,3770.00,1250.00,33.10,-117.00
154000.00,4.38,15.00,1500.00,250.00,827.00,239.00,33.10,-117.00
161000.00,4.24,11.00,1430.00,292.00,921.00,294.00,33.10,-117.00
161000.00,4.74,16.00,2550.00,429.00,1680.00,408.00,33.10,-117.00
158000.00,5.18,17.00,1890.00,297.00,936.00,287.00,33.10,-117.00
148000.00,4.79,24.00,2160.00,379.00,1160.00,360.00,33.10,-117.00
222000.00,5.05,15.00,3150.00,488.00,1660.00,429.00,33.20,-117.00
213000.00,5.18,17.00,5390.00,886.00,2730.00,830.00,33.20,-117.00
175000.00,4.45,4.00,5470.00,974.00,2840.00,950.00,33.20,-117.00
184000.00,5.48,12.00,2470.00,412.00,1230.00,428.00,33.20,-117.00
207000.00,4.86,11.00,6340.00,1030.00,2700.00,977.00,33.20,-117.00
180000.00,3.20,15.00,2990.00,522.00,1230.00,503.00,33.10,-117.00
157000.00,3.55,19.00,2630.00,494.00,1440.00,503.00,33.10,-117.00
138000.00,3.48,13.00,3960.00,865.00,1980.00,840.00,33.10,-117.00
135000.00,2.62,17.00,6820.00,1630.00,4530.00,1470.00,33.10,-117.00
138000.00,2.18,33.00,555.00,165.00,612.00,176.00,33.10,-117.00
137000.00,3.82,27.00,3820.00,674.00,2450.00,717.00,33.10,-117.00
98500.00,2.38,20.00,7750.00,2040.00,5370.00,1840.00,33.10,-117.00
150000.00,2.82,15.00,13800.00,2890.00,6580.00,2790.00,33.10,-117.00
136000.00,2.25,16.00,4550.00,1170.00,2740.00,1050.00,33.10,-117.00
144000.00,2.80,12.00,8740.00,2110.00,4850.00,1960.00,33.10,-117.00
114000.00,2.14,17.00,8470.00,2630.00,7010.00,2270.00,33.10,-117.00
138000.00,0.71,43.00,107.00,44.00,107.00,48.00,33.10,-117.00
191000.00,4.70,14.00,8370.00,1410.00,2920.00,1300.00,33.10,-117.00
161000.00,3.15,5.00,3160.00,685.00,1400.00,581.00,33.10,-117.00
183000.00,4.47,7.00,2810.00,464.00,1560.00,457.00,33.10,-117.00
200000.00,3.71,11.00,5550.00,974.00,2300.00,970.00,33.20,-117.00
160000.00,2.32,7.00,10700.00,2580.00,4920.00,2420.00,33.10,-117.00
191000.00,3.45,10.00,3210.00,636.00,1400.00,582.00,33.10,-117.00
264000.00,4.90,7.00,6130.00,1030.00,2660.00,923.00,33.10,-117.00
80000.00,2.08,17.00,3160.00,652.00,1120.00,699.00,33.10,-117.00
200000.00,3.88,46.00,52.00,13.00,59.00,13.00,33.10,-117.00
275000.00,0.81,12.00,961.00,342.00,315.00,201.00,33.10,-117.00
132000.00,2.29,17.00,2640.00,627.00,1170.00,647.00,33.10,-117.00
200000.00,4.35,12.00,9300.00,1600.00,4070.00,1500.00,33.10,-117.00
187000.00,3.64,45.00,1030.00,235.00,363.00,177.00,33.10,-117.00
347000.00,8.68,16.00,2400.00,336.00,1080.00,365.00,33.10,-117.00
444000.00,8.60,8.00,2760.00,343.00,1050.00,340.00,33.10,-117.00
353000.00,4.44,5.00,12000.00,2160.00,5640.00,2000.00,33.10,-117.00
249000.00,4.98,23.00,3400.00,501.00,1380.00,488.00,33.10,-117.00
177000.00,3.83,21.00,2880.00,539.00,1390.00,499.00,33.10,-117.00
178000.00,4.76,23.00,3790.00,624.00,1990.00,658.00,33.10,-117.00
123000.00,2.53,11.00,567.00,184.00,620.00,163.00,33.10,-117.00
115000.00,2.53,31.00,1360.00,324.00,1300.00,331.00,33.10,-117.00
128000.00,2.20,28.00,2090.00,585.00,1560.00,563.00,33.10,-117.00
172000.00,3.14,32.00,1710.00,321.00,891.00,286.00,33.10,-117.00
146000.00,1.84,37.00,1060.00,268.00,823.00,229.00,33.10,-117.00
140000.00,3.09,31.00,2060.00,473.00,1330.00,427.00,33.10,-117.00
117000.00,2.21,31.00,1830.00,444.00,1670.00,463.00,33.10,-117.00
114000.00,1.88,33.00,674.00,208.00,565.00,188.00,33.10,-117.00
188000.00,3.15,21.00,4580.00,927.00,2820.00,900.00,33.10,-117.00
146000.00,2.72,32.00,2470.00,499.00,1220.00,461.00,33.10,-117.00
127000.00,2.41,12.00,2450.00,599.00,1250.00,529.00,33.10,-117.00
142000.00,3.01,17.00,5570.00,1240.00,3000.00,1140.00,33.10,-117.00
263000.00,4.05,11.00,7480.00,1280.00,3520.00,1260.00,33.10,-117.00
173000.00,4.70,15.00,7000.00,1190.00,3560.00,1120.00,33.10,-117.00
288000.00,6.80,10.00,5150.00,851.00,2180.00,783.00,33.10,-117.00
170000.00,4.28,17.00,2390.00,372.00,1120.00,369.00,33.10,-117.00
224000.00,5.48,18.00,4390.00,642.00,2100.00,677.00,33.10,-117.00
168000.00,5.23,22.00,2430.00,390.00,1100.00,362.00,33.10,-117.00
320000.00,6.19,13.00,5520.00,746.00,2120.00,662.00,33.10,-117.00
248000.00,5.47,25.00,3140.00,446.00,1290.00,419.00,33.10,-117.00
336000.00,6.18,16.00,4680.00,581.00,1900.00,566.00,33.10,-117.00
240000.00,4.88,16.00,3490.00,545.00,1630.00,535.00,33.10,-117.00
211000.00,5.03,14.00,2820.00,501.00,1450.00,452.00,33.00,-117.00
223000.00,4.50,18.00,2090.00,353.00,992.00,329.00,33.00,-117.00
226000.00,4.04,15.00,2760.00,519.00,1470.00,460.00,33.10,-117.00
239000.00,5.58,13.00,1410.00,260.00,737.00,279.00,33.10,-117.00
221000.00,5.51,7.00,12500.00,1950.00,5100.00,1700.00,33.00,-117.00
199000.00,5.42,5.00,5670.00,855.00,2590.00,797.00,33.00,-117.00
167000.00,2.88,11.00,7220.00,1580.00,4200.00,1500.00,33.00,-117.00
172000.00,5.26,16.00,3200.00,541.00,1820.00,529.00,33.00,-117.00
167000.00,3.48,11.00,3210.00,634.00,1980.00,579.00,33.00,-117.00
165000.00,3.63,17.00,9040.00,1690.00,5030.00,1600.00,33.00,-117.00
170000.00,4.65,17.00,401.00,68.00,251.00,69.00,33.00,-117.00
210000.00,5.67,11.00,1230.00,202.00,645.00,198.00,33.00,-117.00
158000.00,2.47,17.00,4190.00,946.00,1800.00,673.00,33.30,-117.00
156000.00,2.18,26.00,1820.00,374.00,1000.00,324.00,33.20,-117.00
173000.00,2.78,23.00,1730.00,365.00,612.00,258.00,33.10,-117.00
134000.00,3.01,36.00,992.00,224.00,334.00,126.00,33.10,-117.00
148000.00,4.13,15.00,1990.00,361.00,536.00,209.00,33.00,-117.00
198000.00,3.88,11.00,2520.00,538.00,616.00,269.00,33.00,-117.00
222000.00,1.59,24.00,1380.00,272.00,532.00,188.00,33.10,-117.00
194000.00,5.36,16.00,349.00,74.00,120.00,43.00,33.00,-117.00
190000.00,4.57,18.00,4450.00,852.00,1750.00,656.00,32.90,-117.00
176000.00,3.32,24.00,2750.00,514.00,731.00,295.00,33.40,-116.00
100000.00,3.36,19.00,1790.00,367.00,327.00,185.00,33.30,-116.00
83700.00,1.99,17.00,934.00,284.00,452.00,184.00,33.10,-116.00
58800.00,2.52,18.00,382.00,128.00,194.00,69.00,32.80,-116.00
98700.00,2.58,12.00,4890.00,1150.00,1290.00,570.00,33.20,-116.00
117000.00,2.92,19.00,4090.00,876.00,2130.00,718.00,32.70,-117.00
127000.00,2.19,22.00,2680.00,643.00,1640.00,516.00,32.60,-116.00
111000.00,1.71,16.00,2600.00,606.00,1050.00,367.00,32.70,-116.00
61800.00,1.46,28.00,1610.00,409.00,567.00,254.00,32.60,-116.00
217000.00,4.23,17.00,4860.00,845.00,2270.00,769.00,32.90,-117.00
232000.00,3.58,12.00,4280.00,786.00,1890.00,721.00,32.80,-117.00
187000.00,3.12,16.00,3310.00,702.00,1630.00,624.00,32.80,-117.00
223000.00,2.88,16.00,3690.00,817.00,1970.00,767.00,32.80,-117.00
309000.00,6.64,17.00,3350.00,481.00,1220.00,443.00,32.80,-117.00
275000.00,6.15,11.00,3870.00,565.00,1670.00,546.00,32.80,-117.00
169000.00,4.02,18.00,4120.00,847.00,2030.00,745.00,32.90,-117.00
241000.00,6.22,13.00,843.00,157.00,918.00,152.00,32.80,-117.00
249000.00,5.52,15.00,2050.00,321.00,993.00,309.00,32.80,-117.00
300000.00,6.47,8.00,4630.00,624.00,2050.00,575.00,32.70,-117.00
260000.00,5.77,13.00,3270.00,491.00,1430.00,503.00,32.70,-117.00
293000.00,6.26,9.00,2650.00,393.00,1360.00,362.00,32.70,-117.00
215000.00,4.74,14.00,4090.00,751.00,2130.00,688.00,32.70,-117.00
206000.00,3.52,19.00,2650.00,520.00,1420.00,491.00,32.60,-117.00
500000.00,3.67,25.00,1180.00,545.00,592.00,441.00,37.80,-122.00
500000.00,1.90,31.00,3990.00,1310.00,2310.00,1200.00,37.80,-122.00
500000.00,4.35,52.00,1310.00,317.00,473.00,250.00,37.80,-122.00
500000.00,8.08,52.00,2850.00,581.00,838.00,510.00,37.80,-122.00
500000.00,4.92,52.00,4990.00,1360.00,1850.00,1260.00,37.80,-122.00
500000.00,3.24,50.00,2490.00,731.00,958.00,712.00,37.80,-122.00
500000.00,4.47,52.00,741.00,170.00,277.00,165.00,37.80,-122.00
500000.00,3.15,52.00,2580.00,672.00,1340.00,613.00,37.80,-122.00
